id_profile,placa_carro,data_aquisicao,id_carro
29847,FSL-7550, 1983-08-10,87472
371910,OGZ-1291, 2015-12-15,15479
54724,PZX-7836, 1990-09-25,69534
630965,PCQ-8655, 1980-07-09,9373
153373,FHD-4786, 2001-03-28,92677
949067,MKY-9935, 1995-02-15,54375
696956,LAX-1120, 1986-01-17,75144
338656,XQW-5985, 1978-06-06,52653
584544,PHR-2911, 2001-11-19,18458
102010,MEX-6334, 2015-02-11,13027
543003,LNL-0458, 1984-02-07,37618
576657,LKS-9726, 1988-07-09,83822
267124,EBF-3530, 1988-12-10,95291
654443,MOJ-9000, 1970-02-02,34683
127066,EAP-3938, 1986-05-19,25148
560191,QAN-6727, 1985-08-13,18073
126296,WDA-9813, 1972-03-30,53618
789267,RXY-9499, 1993-02-13,32494
38081,LJA-4460, 1982-09-20,33976
675163,JPF-1925, 1987-03-15,35032
380765,JPI-6984, 1979-06-16,90913
928402,GWD-8283, 1975-03-03,1475
452670,RKT-1752, 2022-04-14,42377
281356,REH-4066, 2015-02-05,88730
41452,FAL-8837, 2018-01-18,90564
414764,VCF-2407, 2016-05-30,84665
580183,RHS-4953, 2006-08-03,3378
793118,GBD-1443, 1974-06-29,82683
686675,AQW-9512, 1999-08-25,90420
936352,GCJ-9804, 2003-11-13,76806
678238,CEE-6595, 1985-09-03,4766
495267,SOU-7093, 2016-11-21,12188
933344,BVR-1280, 2019-11-18,12698
464403,OGO-7930, 1979-01-17,38529
742393,MOA-6658, 1996-05-19,83284
353061,JKR-8170, 1994-02-27,18919
801774,URG-7094, 2012-03-24,86839
687700,JNA-2933, 2009-08-21,64019
672785,JKS-8442, 1986-10-31,7615
720316,BHR-3524, 1984-10-03,58355
278911,YOO-3299, 1986-08-21,95623
805556,BZM-8008, 2022-05-25,51580
986513,IBW-2012, 1999-03-24,44695
876863,ZCL-4617, 2019-03-21,48625
23495,ZMQ-3957, 2011-10-28,82883
34630,GZK-4852, 1980-01-01,31087
811740,DKX-4656, 1985-04-19,89939
839723,MOO-0548, 2019-10-17,44975
187839,XKK-5909, 2010-12-22,82388
498762,KBE-8637, 1979-11-18,5136
39334,OLL-4296, 2002-10-27,57878
782543,UOC-6644, 2013-11-11,6805
81338,KOZ-6360, 1999-02-19,90275
537720,MBR-4045, 1991-04-08,99959
217173,CFT-0011, 1996-07-14,58675
443178,GOA-8667, 1989-11-24,3935
79361,TKS-2541, 2001-09-20,83520
896164,VTC-0935, 1985-12-29,45986
754203,RCE-6895, 1997-06-10,84008
452977,SGQ-8314, 2011-10-18,9773
598466,CIO-9501, 1980-12-03,19588
421692,JAI-8244, 2006-09-20,45459
811443,DIO-7315, 2008-08-25,8199
518382,AZG-9427, 1999-02-18,2794
969130,IIN-6402, 1985-04-30,24096
191276,ACL-6516, 1994-04-24,26566
567356,IXP-6031, 1975-01-15,26274
37686,WLD-9351, 1974-06-25,98952
620808,GGL-8491, 1983-12-19,50496
904444,GLR-5014, 1976-09-20,75510
430761,EWS-5887, 1984-04-01,87627
485514,QWI-0229, 2007-08-25,65342
536269,ZYM-6319, 2021-04-24,15578
195041,XRK-3834, 2015-12-31,70430
254809,GHY-8085, 1999-11-07,267
953393,WUV-8596, 1970-05-14,8233
798887,YSK-1577, 1985-08-22,58064
219478,YYN-4161, 2008-11-09,11906
880785,EYP-9744, 1998-05-09,89291
337484,SIB-2457, 2004-04-09,84194
868782,FQH-3774, 2021-11-21,35345
668779,WDH-1970, 2008-08-17,27034
892444,GYM-9327, 2017-03-14,38498
709029,FHM-1938, 2006-10-20,42533
201194,FNQ-6526, 1983-12-31,71927
154780,YSB-5982, 1983-01-12,43153
301506,CYQ-4426, 2015-06-15,24425
960373,MVA-9864, 1982-09-29,34566
165718,SWV-0057, 1999-03-24,14166
233027,FMS-9998, 2016-07-18,78945
770392,NTQ-4824, 2003-07-07,80225
49755,WRK-6951, 2020-10-09,66351
217428,FMA-3259, 1970-11-04,92318
122124,HSC-1641, 2000-01-20,22477
532012,LJL-2962, 2016-03-02,55603
327172,DJL-5774, 1997-09-18,91026
387830,EEN-2280, 1976-02-13,21781
218090,YBG-5903, 1984-03-01,34252
332004,TTW-7828, 2016-07-21,11690
386501,QJG-9413, 1986-01-13,84741
705359,AVH-8027, 2004-06-29,17902
171252,BIX-6666, 2020-12-07,33565
963454,NJW-4569, 1993-02-08,87456
33331,SZJ-7123, 2012-07-06,69426
554435,JRT-5447, 2002-09-23,57161
253948,VAM-4829, 1999-12-31,79750
180967,JTU-4356, 1972-11-20,92749
692931,WXH-5545, 1972-01-31,97390
327746,GCL-8226, 2008-08-17,73448
245628,HTV-0501, 2019-05-11,28150
202248,VEG-1826, 2019-03-01,47960
750179,LAY-1314, 2005-03-13,29486
682686,JSS-0423, 2008-04-15,19407
689738,IVR-6716, 2014-12-06,64263
46439,VMS-8710, 1973-07-05,50619
60153,YFI-5060, 1999-09-18,85439
204480,NAP-4191, 2003-01-11,33386
433452,WSY-8704, 1982-06-04,8368
622251,DWU-8486, 2004-12-25,38527
780047,QGY-6562, 2001-11-12,89180
95836,FHW-4384, 2014-05-07,4704
216702,VOS-2365, 2002-08-10,7421
184313,UNH-7518, 1975-02-02,51050
4868,PWP-4656, 2013-08-04,30492
149322,QJG-5713, 2021-06-16,60068
726712,EPA-3964, 1981-05-07,12112
142208,XTJ-2898, 1992-09-20,2884
143877,KRL-4949, 1979-08-05,11369
321151,ASF-6938, 2008-07-09,17007
4888,UMR-5664, 1978-03-29,85327
522970,RLG-0433, 1974-03-12,15006
468430,EQZ-6722, 2014-11-11,84021
604653,JDZ-6418, 1973-09-07,90854
58759,PWM-8567, 1978-11-03,54998
438109,ZIF-5304, 1992-09-09,73759
27508,RQZ-2356, 1970-04-04,19791
29927,QGP-2525, 2009-02-26,26923
766849,DIN-2043, 1984-03-13,10803
683811,NLL-7478, 1997-12-02,85194
883986,INS-6697, 2017-08-06,49161
139571,OAQ-5412, 1989-08-17,75044
50020,GRL-4991, 2001-02-18,7469
787319,BZE-4849, 2012-06-09,9337
445862,XWW-7003, 2017-04-06,99601
499225,JTY-2237, 1995-08-21,83060
528029,KFN-5840, 1985-04-10,4693
70172,JZX-0565, 1979-02-02,96010
629733,MDY-6059, 1986-11-11,51892
461784,REE-8829, 2009-08-21,68664
894518,MPC-6709, 1981-08-14,46457
806299,EWI-5975, 1999-03-04,11064
837,MXY-0064, 2014-05-26,55102
771192,HIZ-9107, 2021-03-09,29986
612239,KLV-2250, 1980-03-18,5306
933607,RDM-6751, 2017-08-15,75869
234421,WRC-7692, 1987-11-23,44163
427167,UTA-3828, 2018-03-15,55971
690892,JXK-5924, 1977-10-21,34407
612375,HJM-3848, 1999-05-27,18808
304425,DJQ-0107, 2021-04-25,46296
446556,LNB-9773, 1999-10-09,68938
400391,JWE-5633, 2015-06-07,28244
198856,VVW-4721, 1993-12-29,98067
913021,QDR-9831, 2013-07-19,48577
538217,BHI-4825, 1972-07-25,64625
149154,ZDC-0977, 2004-08-06,82823
306387,FYJ-4873, 2007-02-17,38642
900116,QJD-0192, 1995-02-27,78760
675413,LIG-7227, 1972-03-17,14068
349510,LFH-4880, 1990-01-30,2142
654024,HZN-3795, 1997-01-26,34907
812973,DNT-8245, 2016-07-04,73024
436807,KQH-9103, 2019-09-07,80008
719277,JJJ-0658, 2019-09-17,41892
929141,FKA-3344, 1993-05-04,48640
172370,INT-7857, 1975-11-12,78071
405591,ZXU-8227, 1975-07-28,48100
399563,YQW-8034, 1989-07-11,37428
944237,TZT-5434, 1996-07-06,19258
564169,KUK-3364, 1979-01-14,4991
888979,JVL-6144, 1974-02-10,79895
796039,XCR-4977, 1977-11-22,60849
354537,TBW-2743, 2017-04-23,40131
135106,OML-2612, 2004-04-03,85577
80783,VOI-7110, 2008-11-06,65682
817424,GGH-2891, 1982-11-09,57898
928544,HLL-8550, 1985-05-17,13843
352117,NOX-4065, 1976-03-13,11550
76305,TBB-6668, 1972-09-04,60897
925984,UNY-3627, 2002-08-06,44677
981238,AUG-2241, 2019-07-06,90582
774780,KHS-0453, 1973-10-28,71616
799746,OPH-2771, 1989-03-05,19403
847160,QGV-8585, 1985-09-09,88971
128000,IEI-4275, 2016-10-12,6000
975054,EZI-4419, 1979-04-19,71759
61124,PEH-9771, 2014-08-06,22774
125613,NTQ-3511, 2010-11-29,54471
816241,RJJ-7622, 2014-05-29,63661
554725,MCQ-1410, 1994-07-12,54723
665605,GZO-4982, 1993-06-01,30892
417728,BED-3164, 2018-04-27,99605
757703,NJQ-4611, 2016-06-24,72966
363063,SIV-0439, 2005-04-29,36966
933608,ZPO-3143, 2017-07-14,88356
146231,TMR-5618, 1985-05-08,52583
308993,NKQ-1289, 2018-03-10,44869
901607,KHV-4108, 2008-05-09,39313
355203,UHI-0043, 1995-10-09,58289
554020,HOT-2580, 2008-04-28,59706
28514,DRP-4190, 1994-10-29,90180
77230,VXQ-6368, 1994-01-05,36538
2172,AGJ-9841, 1983-02-13,23247
887474,BZT-0662, 1974-10-25,63944
243310,EZB-8167, 1998-05-07,41387
354840,MSX-3125, 1979-04-01,94834
406421,CZK-4581, 1995-09-03,96777
19737,KYK-2340, 1998-12-02,39678
766388,UTG-3122, 2008-11-08,71640
663212,UQS-2495, 1985-07-28,98570
315714,IKZ-8787, 1982-02-19,69558
715183,FNT-1441, 2002-04-20,73729
232817,BIY-5893, 1983-09-29,22534
321973,NJM-0656, 2014-08-10,1964
933549,NBX-1801, 2011-07-23,90873
391065,XWG-5682, 2010-12-02,27069
844165,XXU-0286, 2012-01-26,74309
981278,TYH-5360, 2006-01-31,72954
140807,SXB-1704, 1991-09-08,66069
764938,CBD-4083, 1970-07-30,77155
975014,GUF-8614, 1995-07-16,74270
754706,ZHN-2086, 1982-10-14,98602
522490,AUT-4473, 1996-05-28,21004
24897,VXV-5532, 2018-04-09,53096
437159,IMO-7081, 1971-11-24,41287
11506,ZLM-3284, 1989-09-23,50466
573071,EIM-1643, 2020-09-19,63513
111952,CTJ-3895, 2022-03-29,62616
766236,DHH-8560, 1979-01-17,45115
604592,ECS-9399, 2015-08-10,43844
949859,NFY-7178, 2018-07-30,59824
365254,BSA-2177, 1976-11-30,19069
63503,WHK-2595, 2015-10-25,84955
805329,NZT-6040, 2008-10-21,79107
63518,VZS-0229, 1981-06-25,25565
109996,IUS-0876, 1993-12-06,39002
508537,EQE-5498, 1985-09-18,30878
108971,CLL-7726, 2007-02-28,28089
779952,KRA-4985, 2005-02-07,31989
26223,XUV-6553, 1978-12-03,24811
17199,MOK-9596, 1996-06-21,58821
235761,HND-6195, 2009-12-11,66705
277018,DBU-0685, 2003-07-30,28722
779837,DOJ-6445, 2020-09-13,30213
860203,PZY-9419, 2017-10-28,5388
577487,YUU-8407, 1988-04-30,85303
100781,PZJ-2280, 2004-03-23,36321
8961,UHG-1003, 1996-12-09,61677
858530,NHT-5081, 2017-08-19,54
816133,SMR-3878, 1979-10-18,59227
265089,LYQ-7842, 1978-05-07,50832
643572,OWI-1638, 1990-05-09,59047
148127,IRC-0242, 2020-01-12,47992
741324,FSV-7619, 1981-08-17,53299
67308,UGT-8683, 1984-08-01,35548
615229,SEY-5736, 2003-05-26,43973
17241,VGO-5550, 1970-08-06,71586
95291,QQG-8521, 1994-07-27,36476
19524,WQA-3151, 2013-12-21,53163
805380,KDH-3101, 2015-12-15,4373
692389,XPJ-9847, 1972-11-02,97530
455209,MUV-0923, 1982-05-28,18060
308954,GTZ-2108, 1975-01-12,75359
299520,FSW-5425, 1996-05-25,93401
240488,HTV-8995, 1996-06-26,78279
376969,AAC-4745, 2017-11-30,23612
36960,HBW-7086, 1997-02-10,12744
443226,BNU-7105, 2000-06-12,23496
175964,PZP-0455, 1989-07-11,20909
950960,GIZ-7746, 1973-10-04,83686
452046,ORS-9596, 2016-06-29,65823
521900,RYU-5809, 1976-11-13,37296
648523,QAE-0147, 2004-11-09,46949
909430,UUU-4739, 1981-09-17,15753
544252,ORO-0790, 2002-03-30,28343
941540,TDZ-4059, 1980-10-04,81012
139413,SZM-6430, 1987-05-22,58269
522426,CTZ-4424, 1995-04-04,46107
396809,LPL-3717, 1977-11-01,33678
320521,ZHT-6037, 2022-06-04,75080
946121,RDK-8803, 2004-03-22,68807
710190,WQA-8496, 2012-04-28,65787
826795,UJW-7749, 1978-12-18,68202
811352,XQH-3931, 2010-01-20,34032
79816,ILS-7648, 1985-09-13,97175
266331,KLI-8617, 1997-11-19,66389
990653,AOS-6196, 2003-12-13,69119
895060,RON-8616, 1991-10-12,13131
96393,ALW-9885, 1986-09-23,2964
947821,BKX-8845, 2011-07-11,8346
931667,ZRE-3444, 2017-01-19,56432
576325,LUZ-6942, 1986-12-01,75719
317573,JDE-8673, 2019-12-29,60998
698573,DCC-8810, 1989-05-10,65310
126262,LQJ-1577, 1978-01-02,51930
701150,MTM-5721, 2020-01-31,74893
840947,ORC-2633, 1972-12-18,86486
904355,KYY-7180, 1980-06-03,9665
208551,LRT-4824, 1995-11-06,46190
964740,HJX-3835, 2006-03-29,77536
438568,FXH-9861, 1996-05-05,76329
49415,WWB-5938, 1970-11-03,23710
865279,NAO-0708, 1990-06-18,4019
29677,LKY-1733, 2004-02-20,14132
705930,QAB-6956, 1980-11-06,8214
114019,CRJ-8671, 2010-01-24,56001
418741,IDM-6854, 2002-06-25,657
414671,TGY-7644, 1983-06-04,64114
146138,GZZ-7662, 1971-03-22,94349
60218,YBU-2257, 2021-07-02,52497
673512,SQD-5639, 1972-08-23,28743
107256,KBQ-8136, 1993-07-26,44172
329214,PLQ-7019, 2008-07-28,65339
337375,LLY-3336, 2012-07-30,6599
660833,JPL-9689, 2016-02-08,64564
46539,JVJ-2845, 2004-02-01,6602
299335,QRD-4333, 1983-02-23,14232
692565,AQH-9141, 2008-04-22,21085
290129,VXS-1964, 1971-11-07,52774
55369,PNK-5218, 1975-08-27,38099
333222,FRB-9139, 2021-10-03,89378
246310,LUR-6361, 1992-12-24,68342
693690,NQN-7636, 1991-03-22,87061
821809,SXW-6521, 1977-09-09,4977
703359,XAP-6822, 1986-04-20,5542
882241,FHX-9263, 1974-01-30,74576
359463,UVS-0276, 2011-03-17,84897
527457,NJX-7583, 1988-02-12,46282
883666,VPP-3068, 2008-12-22,37321
91785,HEW-1526, 1976-08-17,7638
71218,JDF-2374, 1995-10-10,56584
481244,YLO-5437, 2011-12-03,4225
524162,KQM-8375, 2000-10-21,35401
679887,GXD-4698, 2019-11-05,56357
603436,RHX-5261, 2012-11-23,2898
177364,FHV-6699, 1998-03-22,10403
203300,NLQ-8841, 1972-08-08,87511
173934,SWE-2265, 1977-04-26,86513
328804,NXV-9960, 1995-01-02,78877
628696,TAB-9046, 1977-10-15,64626
629839,YYR-3304, 1977-03-04,19725
508950,XBI-1708, 1992-08-06,13348
186929,NDM-9141, 1992-08-06,98128
142311,FSL-0933, 1979-10-12,37512
332409,TXY-9208, 1984-09-18,80488
105362,PFB-8639, 2011-07-15,39466
460731,ICJ-6943, 1978-02-16,64513
46213,KTN-6242, 2012-12-27,9914
274042,UPA-1570, 1984-11-24,49293
743065,GSP-2515, 2006-11-21,64774
820278,UBJ-6468, 2022-01-01,21132
239351,ADC-3437, 2019-08-19,43619
478098,IRW-7514, 2011-10-28,46527
484742,IXN-6614, 1971-07-23,90599
809628,FAT-6283, 1980-02-24,77735
162461,OBY-5575, 2009-10-06,4223
25054,ZWT-9030, 2003-10-04,41099
190082,JSS-6507, 2017-04-16,84838
961743,MKL-0712, 2007-11-25,81327
891358,VPU-7584, 1978-05-08,63794
451743,HZV-0863, 1985-06-06,36859
620969,SHU-7619, 2013-12-23,37387
975294,DAH-0586, 2005-08-31,83622
744003,GLG-8088, 1994-06-16,40082
414813,QEZ-6603, 1994-09-12,38497
568466,OYV-0594, 2012-07-10,53584
992029,KJE-1006, 1978-08-07,53178
601767,CAL-3575, 1992-10-02,70939
468088,YRT-8398, 2014-09-12,79942
473946,VTE-5108, 2017-12-30,81710
452630,VZI-1337, 2012-12-31,92749
459389,ZFK-4145, 1971-06-06,52734
195381,ZBD-5869, 1980-02-06,43530
172607,KPY-2529, 2012-01-28,21898
531750,YHV-9643, 1988-06-05,48357
555417,RXV-7234, 1976-07-25,90340
242570,UIV-3053, 1972-02-16,86100
307009,LKL-7242, 1997-10-09,75284
732755,BNX-8425, 1977-11-15,31271
423404,JHX-8539, 2004-03-29,34155
16426,JBQ-4198, 1981-01-25,62850
958359,PKW-6238, 1993-10-14,94173
457071,HDM-2154, 2017-11-25,22115
900895,CDU-2202, 1999-09-18,49607
559708,WET-4310, 2014-04-26,63950
153458,DJC-8073, 2001-07-20,4253
850123,WIN-8027, 2008-01-16,81729
795607,HMY-2339, 1976-04-22,89300
595516,DCP-7444, 2005-08-05,74872
43388,KHL-0495, 2001-08-04,74990
116665,EJP-0331, 1986-05-16,60939
315968,NKQ-4793, 1996-06-27,28176
405068,SRQ-3147, 2002-11-27,5703
99258,XLL-2521, 1978-10-02,57626
481172,DKK-4302, 1974-09-01,63580
230028,QIJ-0594, 2006-06-30,40779
235627,HSU-6840, 1997-12-24,64332
771644,JQR-4151, 1983-04-23,57138
119500,DMO-5563, 1972-02-07,86037
17137,JPZ-0161, 1976-08-02,23662
347572,RXQ-8595, 2011-10-05,43087
79705,ZTH-4552, 1987-05-09,15862
49617,HQK-8878, 1988-11-17,7672
40727,UHO-0400, 2008-01-26,29638
244737,QEO-4310, 1993-01-02,16724
232302,OAF-9471, 1999-01-01,32701
856614,YET-2744, 1985-09-27,39513
186945,ZOF-3502, 1980-05-10,11366
621733,AMI-2306, 1987-07-18,36838
681647,FKE-9211, 1991-11-12,41684
981315,DGL-0893, 2019-05-22,32312
341527,OJC-8717, 2020-06-29,59913
870702,REQ-9049, 1981-11-17,60947
407153,FIW-6949, 2001-05-15,12727
880920,GTS-2258, 1997-05-17,68059
60322,SYA-3321, 2009-01-14,29670
249925,ULB-0804, 2001-01-15,84995
116408,JIU-2210, 1991-06-20,67893
433130,AAH-6994, 1971-08-07,52662
614640,YUX-2645, 1982-07-29,1537
239048,SIG-4906, 1991-01-28,48397
759009,NXG-4151, 1990-03-06,9083
690188,BAH-6706, 2007-11-11,48018
751085,WZS-2261, 1992-12-02,67310
838887,UEJ-6054, 1993-05-07,97116
218664,RCJ-7374, 1999-12-30,90419
201664,RJV-9815, 2020-09-26,87077
633127,LIT-1708, 1980-01-23,51039
946349,UIN-9219, 2004-03-13,68624
340508,HPV-1081, 1992-01-21,87707
450908,WAW-3268, 1993-07-15,63890
653535,RVC-1552, 1974-10-12,6535
41732,WTU-9277, 1987-05-27,85243
380600,WAM-3548, 1970-03-07,30013
794994,MDG-5135, 1972-10-01,56903
994353,ZMX-8770, 2017-07-06,4323
980759,EKU-6167, 1996-07-26,73489
769953,QPF-7654, 2013-10-10,57648
804254,MNR-5188, 1997-09-19,85992
426517,CLT-1667, 2019-07-30,52704
989458,DQC-1064, 1980-11-22,93959
453623,TLC-0058, 2019-12-10,83977
304824,XWT-3700, 2003-11-23,58116
440431,ZXI-7418, 1985-07-24,52003
93174,NOZ-1890, 2005-01-04,53593
323596,TYT-3918, 1996-07-02,54652
103373,KZQ-3697, 2004-12-28,49643
897238,TZU-0804, 1992-06-26,58751
904115,CBV-6056, 1985-05-24,28650
318125,UHI-4770, 1998-06-07,56801
416437,XGO-9280, 2005-02-04,85920
988760,FOK-8909, 1977-11-07,54530
194528,BZN-1343, 1996-01-26,98243
107507,RDU-1209, 1970-12-01,11361
540087,PGI-8340, 1996-08-09,97249
971723,INY-5393, 2016-10-03,44547
822736,UYZ-9791, 2019-03-19,17836
354509,GUI-6819, 1982-03-08,7831
829456,JBN-3600, 1975-04-20,26423
409368,BOG-9763, 2008-09-08,40638
520002,MVW-0203, 2000-10-13,32990
29864,PNT-6139, 2001-10-16,33183
769150,YQE-8423, 1989-11-23,72409
284604,GFW-1115, 1997-03-20,30937
225675,NOO-2022, 2000-05-30,76959
21173,UDU-5170, 1986-07-03,53377
472748,AAD-3871, 1981-11-26,62611
188415,LKX-4769, 1985-02-25,19116
238513,FIT-0736, 1981-05-06,65817
748129,BVW-1073, 1972-04-28,7659
167439,FAD-7198, 1972-05-08,33193
496958,HHG-0236, 2006-06-28,6627
535663,TTQ-0854, 2007-05-04,47693
955237,AMY-0374, 1994-07-13,47648
572799,NBM-3208, 1974-11-12,69926
779061,NSO-9974, 2013-03-18,96383
290348,RNP-6521, 2004-02-02,44624
384212,FNT-9729, 1990-04-23,23556
611898,DJB-7786, 2007-09-12,51589
434886,WSV-5738, 2005-08-06,86057
541784,URD-5643, 1973-08-09,90053
713672,DHH-3811, 1980-04-18,59736
180211,SPH-0387, 1983-10-19,90051
14696,OTQ-3100, 1981-03-26,12330
831194,LMI-4764, 2021-02-15,44976
843397,TUV-1614, 1990-10-11,35483
969706,LRT-6998, 2000-10-08,80470
114648,AEX-3054, 2016-06-09,45290
431475,NXD-6310, 1999-02-23,78853
807764,TMT-3288, 1976-07-20,3257
612606,PEO-6259, 1981-10-11,21285
185086,ATU-4303, 1990-06-23,34298
943331,CCF-7322, 1987-01-22,49490
162348,MNB-8335, 2019-10-22,88415
574505,XYI-2662, 2004-12-15,7714
813184,JHO-6937, 1974-09-12,99454
830316,WSJ-2280, 2001-08-16,23136
776287,JOH-6697, 2003-04-15,3678
919217,YPX-6039, 2000-07-28,44095
462258,PFA-2277, 2011-11-20,89703
366826,SHG-5948, 1985-10-24,76703
241561,UHP-9670, 2002-07-01,69880
457344,NMH-0961, 1986-06-10,63759
785393,ZDR-0772, 2010-11-05,91969
980733,YEC-5190, 1973-10-25,66392
803591,ERC-7519, 1999-08-03,23110
218499,QNO-0724, 1979-07-30,68643
850740,JLA-8555, 1999-03-25,26655
167936,PMJ-8702, 1991-03-01,86962
945756,ZKQ-0028, 1993-10-14,17760
53716,VLK-1709, 1974-01-18,15786
99089,FYI-6932, 1995-06-22,17725
75937,ZFB-1126, 1986-05-18,27639
901185,BXY-0581, 1998-06-30,71001
22769,WSZ-4425, 2005-11-15,30043
522968,NKA-8758, 2015-03-30,84733
424701,NIG-3679, 2016-02-20,2008
788191,GSZ-5139, 2021-11-25,26357
840048,KDU-5177, 2000-01-13,22537
887712,YAB-6745, 1974-05-27,87891
102741,AMJ-3874, 1978-08-25,94779
745940,TSR-9335, 1981-01-24,56595
857221,HNP-7439, 1977-06-07,77258
852172,XPK-4599, 1990-02-21,7006
298102,GWK-8083, 2015-08-20,6631
742617,MSG-1332, 1990-11-17,23053
64913,VDI-5293, 1973-05-05,1085
252762,HXP-0202, 2009-10-30,41459
749827,AAA-4574, 1988-10-24,62977
603693,KNZ-6337, 1980-04-11,33147
678145,BLC-3073, 1977-02-09,61667
943895,RHO-3932, 2019-03-23,87060
54387,CTT-6803, 2003-04-01,22951
510633,IFM-1747, 2002-04-25,75001
569179,UPZ-3435, 1979-05-03,52606
204650,LFP-5861, 1974-08-20,93024
222213,RND-3304, 1987-07-11,58516
440539,LUS-9298, 2006-07-30,90647
199747,SSK-3260, 2001-11-03,44938
550571,BXB-7419, 1990-02-22,63189
126946,UZB-1895, 2018-03-19,29081
384516,ECD-6373, 2018-02-06,48425
675110,JTL-6282, 1995-02-03,37652
328809,BBC-0307, 1973-11-05,40553
661713,YEF-1811, 2016-09-19,61866
779521,ZMK-1592, 2003-01-28,49088
222639,NCM-0171, 2007-09-12,52400
766333,QZS-4370, 1985-05-03,44076
943655,UDA-9033, 1998-12-16,54184
675940,LFC-2881, 1993-09-15,63414
410115,JGL-8281, 2009-06-17,41931
142564,DMW-9703, 1995-12-16,67344
862230,ZEP-3552, 2007-03-23,31842
589822,ONE-9268, 2020-02-19,38597
549108,UFX-0912, 2008-07-21,41656
363790,CNY-8438, 1996-11-15,51985
858172,NYR-6525, 2002-02-21,11184
749641,HPE-6423, 1975-04-05,8159
544483,DOU-5913, 1987-06-18,51231
286211,RMP-4087, 1999-09-24,82206
489184,KLZ-5935, 1995-03-11,8542
930620,KQP-3656, 2017-06-09,23013
343693,BVK-6680, 1991-03-05,96938
324790,RXM-4499, 2008-05-14,42519
900381,UZY-2220, 2008-11-03,90651
5799,IBS-1458, 2014-05-16,38059
604738,GDF-7452, 1977-01-19,20411
222842,JDR-1394, 2017-01-26,23446
27725,AQD-5876, 1994-09-27,87439
484826,KHK-4140, 1979-06-08,12674
448333,RSV-1108, 2015-06-07,46682
717521,GRD-2412, 1983-09-27,21871
925060,KGD-3569, 1992-09-28,68630
890584,VBX-5187, 2014-02-15,27685
903647,DYD-3226, 2003-04-05,78319
735572,EAB-3912, 1978-05-22,93381
991437,MGV-6654, 2002-08-30,1719
800452,ZTI-4375, 2016-04-29,38579
446276,AVM-7148, 1994-08-12,57466
899489,VCE-2095, 2019-09-26,6089
456675,LUV-5192, 2020-11-06,99058
531490,USI-3737, 1989-06-07,11698
482829,LGW-4225, 1991-05-17,50347
596834,QBC-4585, 1974-10-09,82967
284474,PDP-5040, 1991-08-24,96300
558956,DGS-0775, 1992-04-01,17839
590317,ITK-2886, 2009-09-27,84636
461716,UXF-3576, 2002-03-31,72814
185011,MFX-7596, 1995-10-21,25496
524577,FMC-7724, 1973-02-06,22809
410449,XBW-9925, 1989-02-21,41463
931466,MAF-1590, 1994-05-30,52841
989201,JFP-2691, 1984-01-13,15334
133896,EDI-9114, 2011-07-26,90556
794220,JCA-9935, 1979-05-03,3168
535367,MYR-5530, 2004-05-12,15090
623033,HKZ-5490, 2009-05-19,36106
701283,SNB-9582, 1989-07-03,21291
98786,BGB-2367, 2021-10-14,90802
225027,MJC-0292, 1982-11-17,57647
682475,BWW-1774, 2007-06-02,48642
792246,YIV-0234, 1982-10-27,43378
281225,BNS-5239, 2013-10-05,66373
523083,BZN-4543, 2002-10-04,94844
373902,TBB-0998, 1973-12-05,34328
916540,BRH-9436, 1997-11-29,26206
816825,XQQ-7572, 2019-03-20,58772
235662,EIE-4216, 1987-03-14,40267
336845,NAV-0271, 1984-11-04,21415
312967,YOG-6270, 2012-04-27,93774
345310,TJH-8745, 2016-06-29,2558
729596,JMV-5525, 1989-11-08,27042
976557,LIT-4602, 1982-10-01,92627
316348,FGJ-3876, 1992-03-01,27192
848249,ZAQ-6678, 2009-12-13,99884
739009,MRT-6759, 1986-11-13,85934
16323,VEF-5732, 1977-07-07,93332
404741,WDN-5161, 1999-04-12,1476
117342,RCE-2295, 1980-11-09,544
321444,OYC-8659, 1989-12-26,22212
568670,DAT-0162, 1979-06-09,62729
77099,LPY-6125, 1982-05-21,80427
758917,QGA-7579, 1974-09-25,79045
270801,PHI-0825, 2009-03-13,19036
374165,DGE-0640, 1995-03-12,38539
73979,DKW-5395, 2012-06-25,46049
123990,EUB-2360, 1983-11-09,31485
575471,XGG-5395, 1999-04-21,47637
230965,LTP-5162, 1994-11-25,55867
614024,OYG-1645, 2002-04-10,8528
458920,NEP-3363, 1972-04-21,2673
894008,GPO-0536, 2020-11-26,50139
285118,SUK-0735, 2009-08-19,2607
28043,XTP-8345, 1994-01-09,60876
392365,AKN-9878, 1976-10-22,22507
840120,DQL-6209, 2000-01-13,16564
478897,RYY-1854, 2007-08-05,50635
826255,ZQM-8028, 2004-12-09,12356
887157,WQN-6185, 2011-11-23,66834
255037,IIL-9978, 2022-02-12,69049
612035,LPS-1484, 2009-07-10,92295
312720,OSS-4038, 1977-02-26,62473
694763,DPQ-7837, 2020-01-01,44686
741452,CFF-7009, 1983-01-25,41742
842712,LZO-1652, 1998-01-03,7635
134430,IPH-1682, 1986-09-15,27927
313533,LFV-3981, 2020-04-17,39259
212471,TDM-6740, 1978-04-18,46012
262090,ADU-9880, 2006-04-21,99840
679468,BNW-8940, 1984-02-03,77783
279049,MPD-0805, 2017-04-29,32141
